User_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status
1003918,M,26,18,C,1,0
1003919,M,19,0,C,3,0
1003920,M,42,17,C,1,0
1003921,M,56,14,C,2,1
1003922,M,24,4,B,1,0
1003923,M,35,2,C,2,0
1003924,M,41,12,C,1,1
1003925,M,39,12,C,1,1
1003927,F,37,16,C,2,0
1003928,M,59,0,C,1,1
1003929,M,43,5,B,1,1
1003930,M,41,3,C,0,1
1003931,M,36,5,C,1,0
1003932,M,24,7,C,0,1
1003934,M,52,0,B,2,0
1003935,M,48,18,C,4+,0
1003937,M,41,2,C,2,1
1003938,M,48,2,C,2,0
1003939,M,54,7,C,1,1
1003940,M,62,20,B,3,1
1003941,M,22,17,C,0,1
1003942,M,51,4,B,4+,0
1003943,F,41,7,C,2,1
1003944,F,24,16,C,1,0
1003945,F,21,1,B,2,0
1003946,F,63,12,B,0,0
1003947,M,24,0,C,3,0
1003948,F,18,12,C,1,1
1003949,M,48,0,C,3,0
1003950,M,48,4,C,3,0
1003951,F,62,4,C,3,1
1003952,F,35,1,C,3,0
1003953,M,39,12,A,4+,0
1003954,M,41,4,C,4+,0
1003955,M,52,0,C,0,1
1003956,M,47,0,C,4+,0
1003957,M,50,11,B,1,0
1003958,M,19,7,C,1,0
1003960,F,36,14,C,1,1
1003961,M,42,1,C,1,0
1003962,F,56,0,A,4+,0
1003963,M,39,20,A,2,0
1003964,M,36,16,C,1,1
1003965,M,40,11,C,3,0
1003966,M,48,0,C,2,1
1003967,F,24,2,A,1,0
1003968,M,61,2,C,1,0
1003970,F,36,2,C,2,1
1003971,F,54,4,B,0,0
1003972,F,26,6,C,3,0
1003973,M,38,7,A,1,1
1003974,M,38,0,C,1,1
1003975,F,29,5,B,1,0
1003976,F,18,0,B,4+,0
1003977,M,43,14,C,4+,1
1003978,M,35,13,C,2,1
1003979,F,36,9,C,1,1
1003980,M,31,4,C,2,0
1003981,F,41,0,C,3,1
1003982,M,55,13,C,2,0
1003983,M,64,0,B,1,0
1003984,M,43,7,C,1,1
1003985,M,21,16,C,1,1
1003987,F,38,4,C,2,0
1003988,F,22,14,B,4+,0
1003989,M,19,12,A,0,1
1003990,M,48,16,B,1,0
1003991,M,48,7,C,0,0
1003992,M,43,4,B,1,0
1003993,M,18,0,B,2,0
1003994,M,44,7,B,2,1
1003995,M,42,17,C,3,1
1003996,M,59,14,C,1,0
1003997,M,54,17,B,1,1
1003998,M,38,0,C,4+,1
1003999,M,63,17,B,4+,0
1004000,M,30,7,B,3,0
1004001,F,59,1,B,1,1
1004002,M,65,16,C,0,1
1004004,M,35,0,C,1,1
1004005,M,34,7,C,3,0
1004006,M,25,7,C,3,0
1004007,M,25,12,A,1,1
1004008,M,44,1,B,2,1
1004009,M,56,7,C,4+,0
1004010,M,24,14,C,0,0
1004011,M,34,17,B,4+,0
1004012,M,22,4,C,0,0
1004013,M,19,1,C,4+,1
1004014,M,44,0,C,2,1
1004015,F,64,3,B,2,1
1004016,M,30,0,B,1,0
1004017,M,43,14,C,3,0
1004018,F,26,20,C,2,1
1004019,M,42,17,C,1,1
1004020,M,23,6,C,1,1
1004021,M,24,20,B,1,1
1004022,M,26,14,B,1,1
1004023,F,56,9,C,1,1
1004024,M,32,5,B,3,1
1004025,F,36,6,C,2,1
1004026,M,31,7,C,2,0
1004027,F,22,7,C,0,1
1004028,M,28,4,A,2,0
1004029,F,29,3,C,4+,1
1004030,M,60,7,B,3,1
1004031,M,60,0,C,0,1
1004032,M,36,12,B,1,0
1004033,M,23,6,B,1,0
1004034,M,26,0,C,1,1
1004035,M,65,4,C,1,1
1004036,M,27,1,C,2,1
1004037,M,36,16,C,2,0
1004038,M,35,6,C,1,1
1004039,M,63,16,A,2,1
1004040,M,22,20,B,2,1
1004041,M,19,3,B,2,0
1004042,M,64,15,B,3,1
1004043,F,24,15,B,3,0
1004044,F,58,3,B,1,0
1004045,M,61,13,C,2,0
1004046,M,18,17,C,0,0
1004047,M,48,4,B,1,1
1004048,F,21,1,B,1,0
1004049,M,20,11,A,3,1
1004050,M,52,6,B,1,0
1004051,M,60,14,C,2,0
1004052,M,37,2,B,0,0
1004053,M,37,18,B,1,0
1004054,M,29,3,B,1,0
1004055,M,47,0,B,4+,1
1004056,M,18,10,B,1,0
1004057,M,23,6,C,1,1
1004058,M,26,6,B,3,1
1004059,M,55,14,C,1,1
1004060,M,22,18,C,2,1
1004061,M,23,6,C,1,1
1004062,M,65,7,C,1,0
1004063,F,53,1,C,4+,0
1004064,M,54,0,A,1,1
1004066,M,31,0,C,2,0
1004067,M,18,20,C,4+,1
1004068,M,33,3,C,2,1
1004069,M,34,15,C,1,1
1004070,M,27,15,C,2,0
1004071,M,44,17,C,3,1
1004072,M,35,6,B,4+,0
1004075,M,42,16,B,3,1
1004076,M,20,17,A,2,0
1004077,F,26,2,A,3,0
1004078,M,44,15,C,0,0
1004079,M,43,17,B,3,1
1004080,M,58,1,C,2,0
1004081,M,22,12,C,2,0
1004082,M,55,20,B,4+,0
1004083,M,30,14,A,0,0
1004084,M,51,13,C,0,0
1004085,F,60,6,A,1,0
1004086,F,31,10,B,2,0
1004088,M,50,3,B,4+,1
1004089,M,27,7,A,1,0
1004090,M,21,6,C,1,1
1004091,M,46,17,A,2,1
1004092,F,43,0,C,4+,0
1004093,M,25,4,C,2,0
1004094,M,19,17,C,3,0
1004097,M,37,7,C,3,0
1004098,M,37,7,C,4+,0
1004099,M,27,17,C,0,0
1004101,M,47,4,C,3,0
1004102,M,29,10,C,1,0
1004103,M,60,16,C,1,0
1004104,M,65,16,C,1,0
1004105,M,27,7,C,1,1
1004106,M,24,16,C,1,0
1004107,F,40,0,B,1,0
1004108,M,63,17,C,2,1
1004109,M,46,3,B,0,0
1004110,F,24,7,C,3,1
1004111,M,33,15,B,4+,0
1004112,M,19,18,B,3,1
1004114,M,26,14,B,1,0
1004115,M,29,15,B,1,0
1004116,M,52,7,A,2,0
1004117,M,30,4,B,4+,0
1004118,M,20,3,C,3,0
1004119,M,49,1,C,2,0
1004120,M,21,16,C,1,1
1004121,M,39,7,B,3,0
1004122,M,23,19,C,4+,0
1004123,F,32,4,C,1,0
1004124,M,56,18,C,1,1
1004126,M,56,17,B,1,0
1004127,M,28,17,B,1,1
1004128,M,41,6,C,1,0
1004129,M,50,11,C,4+,1
1004130,M,39,6,B,4+,1
1004131,M,55,7,C,2,1
1004132,M,30,17,C,2,0
1004133,M,52,4,C,2,0
1004134,F,56,12,C,2,0
1004135,M,53,10,C,1,0
1004136,M,34,16,C,4+,0
1004137,M,25,7,C,1,0
1004138,M,33,7,B,1,1
1004139,M,23,14,B,1,1
1004140,M,37,0,B,4+,0
1004141,M,27,17,B,2,0
1004142,M,60,7,C,1,1
1004144,M,54,4,C,3,0
1004145,F,22,1,C,0,1
1004147,F,23,7,C,1,1
1004148,F,31,7,C,3,0
1004149,M,19,1,C,3,1
1004150,M,38,0,B,3,0
1004152,M,56,14,C,1,1
1004153,M,30,17,B,3,1
1004155,M,45,17,C,1,0
1004156,M,47,20,B,1,0
1004157,M,32,18,B,1,1
1004158,F,64,10,A,1,0
1004159,F,39,9,C,1,1
1004160,M,51,20,A,4+,1
1004161,M,18,0,B,3,1
1004162,F,52,14,B,3,0
1004163,M,51,7,C,1,1
1004164,M,44,1,C,0,1
1004165,F,33,14,A,1,0
1004166,F,37,7,C,0,1
1004167,M,56,20,B,1,0
1004168,F,58,6,C,4+,1
1004170,M,22,7,C,4+,1
1004171,M,56,16,C,2,1
1004172,M,28,7,C,1,1
1004173,F,21,11,C,1,0
1004174,F,40,3,C,3,0
1004175,M,25,0,C,1,0
1004176,M,28,7,C,4+,0
1004177,M,30,17,C,2,0
1004179,F,50,20,C,3,1
1004180,M,63,13,C,1,1
1004181,F,45,7,C,2,0
1004183,M,54,1,B,4+,0
1004184,M,19,7,C,0,1
1004185,M,28,14,C,3,0
1004186,M,55,7,B,1,1
1004187,F,27,20,C,2,1
1004188,M,50,7,C,3,0
1004189,M,49,14,C,2,1
1004190,M,32,17,C,0,0
1004193,M,35,13,C,1,0
1004194,M,65,4,C,1,1
1004196,M,51,14,C,1,1
1004197,F,50,1,B,2,0
1004198,M,21,4,C,0,0
1004199,F,37,9,C,2,0
1004200,M,58,7,C,1,0
1004203,M,28,18,C,2,1
1004204,M,24,7,C,4+,0
1004206,F,37,1,C,1,0
1004207,M,23,1,C,4+,0
1004208,F,47,0,C,0,0
1004209,M,52,0,C,1,0
1004210,M,23,17,C,0,0
1004213,M,20,7,B,4+,0
1004215,M,44,7,A,2,0
1004216,M,37,17,C,2,0
1004217,M,63,4,B,2,0
1004218,M,44,17,C,2,1
1004220,M,18,0,B,0,1
1004221,M,61,4,C,2,1
1004222,F,36,17,C,2,0
1004223,F,51,17,A,2,0
1004224,F,50,1,C,1,1
1004225,F,57,3,A,4+,0
1004226,F,27,6,C,1,0
1004227,M,28,19,A,0,0
1004228,M,57,18,C,1,0
1004229,M,53,17,C,2,1
1004231,F,42,18,C,4+,0
1004232,F,41,20,B,0,1
1004233,M,40,4,C,0,0
1004234,F,42,3,B,1,0
1004235,M,55,2,C,1,0
1004236,F,22,3,C,4+,1
1004237,M,39,14,C,4+,1
1004238,M,20,16,B,3,0
1004239,M,61,7,B,1,0
1004240,M,49,17,C,3,0
1004241,M,60,7,C,1,1
1004242,M,32,7,B,4+,1
1004243,M,20,7,C,2,1
1004245,M,51,12,C,3,0
1004246,F,18,7,C,0,0
1004247,M,26,4,B,0,1
1004248,M,25,4,C,1,0
1004249,F,43,17,C,1,0
1004250,F,33,0,C,4+,1
1004251,M,56,7,C,2,0
1004252,F,42,3,B,3,0
1004253,M,39,11,B,0,0
1004254,M,31,17,C,2,0
1004255,M,38,12,C,1,1
1004257,M,28,16,C,2,1
1004258,M,39,17,B,2,0
1004259,M,51,17,C,1,0
1004260,M,19,16,C,3,1
1004261,F,37,6,C,3,0
1004262,F,65,6,C,3,0
1004263,M,36,7,C,4+,0
1004264,M,40,1,C,1,1
1004265,M,65,12,C,1,0
1004266,M,22,13,C,1,1
1004268,F,47,20,B,3,0
1004269,M,44,18,B,1,1
1004270,M,34,7,C,1,1
1004271,M,57,7,B,2,0
1004272,M,43,17,B,0,0
1004274,F,65,1,C,3,1
1004275,F,50,16,C,3,0
1004276,F,19,0,C,4+,1
1004277,M,21,16,A,0,0
1004279,M,58,16,B,1,0
1004280,M,20,17,C,2,0
1004281,M,51,13,A,4+,0
1004282,M,40,0,C,1,1
1004284,M,53,7,B,1,0
1004285,M,35,0,B,3,0
1004286,M,32,17,C,0,0
1004287,M,62,7,C,2,1
1004288,F,28,9,C,1,0
1004289,M,61,14,C,4+,1
1004290,M,47,17,C,1,0
1004291,M,51,14,A,1,0
1004292,M,35,0,C,3,1
1004294,M,24,10,C,0,0
1004295,M,28,18,C,3,0
1004296,M,48,6,C,2,1
1004297,M,62,15,B,3,1
1004298,F,30,14,C,1,0
1004302,M,30,1,C,1,0
1004303,M,30,2,B,3,0
1004304,M,43,0,C,2,0
1004305,F,64,17,B,1,1
1004306,M,55,7,C,1,1
1004307,M,49,0,B,1,0
1004308,M,34,0,C,4+,0
1004309,M,50,0,C,3,0
1004310,M,60,4,C,2,1
1004311,M,54,13,B,0,0
1004312,M,32,18,A,0,1
1004313,F,46,7,C,4+,0
1004315,M,61,4,C,2,0
1004316,M,29,6,C,1,1
1004317,F,18,14,B,0,0
1004318,M,33,5,B,3,0
1004319,M,47,7,C,2,1
1004320,M,39,5,C,1,0
1004321,M,29,7,C,3,1
1004322,F,33,6,B,1,0
1004323,M,20,4,C,2,0
1004324,M,31,5,A,1,0
1004326,F,37,13,B,1,1
1004327,M,31,17,B,1,0
1004328,M,50,3,C,1,1
1004329,F,45,14,B,0,1
1004330,F,22,6,B,2,1
1004331,M,30,6,B,3,0
1004332,F,47,3,C,4+,1
1004333,M,23,2,C,1,1
1004334,M,18,1,C,0,0
1004335,M,29,0,B,3,0
1004336,F,29,0,B,4+,0
1004337,M,37,20,C,4+,0
1004338,F,20,5,C,0,0
1004339,M,38,2,C,3,0
1004340,F,21,17,C,1,0
1004341,M,63,17,C,1,0
1004342,M,31,0,C,2,1
1004343,M,61,12,C,1,1
1004344,M,62,1,A,4+,0
1004345,F,41,14,B,1,0
1004346,M,28,17,B,2,1
1004347,F,26,20,C,1,0
1004348,M,47,0,C,1,1
1004349,M,21,2,C,0,0
1004350,M,61,2,C,4+,0
1004351,M,41,12,C,2,0
1004352,M,49,4,B,0,0
1004353,M,24,7,A,1,0
1004354,M,31,14,B,2,0
1004355,M,45,14,C,0,0
1004356,M,56,16,C,0,1
1004357,F,61,9,C,1,1
1004358,M,36,17,C,0,0
1004359,M,29,4,C,2,0
1004360,F,32,9,B,1,0
1004361,M,47,15,C,0,1
1004362,M,20,17,B,4+,0
1004363,M,54,14,C,2,1
1004366,M,37,15,B,0,0
1004367,M,64,0,C,1,0
1004368,M,49,17,B,1,0
1004369,M,18,7,B,1,0
1004370,M,41,16,C,4+,0
1004371,F,48,4,B,3,0
1004373,M,51,12,C,1,1
1004374,M,42,4,B,1,0
1004375,F,38,5,B,1,0
1004376,F,61,5,C,3,0
1004377,M,39,0,C,1,1
1004378,M,46,17,B,4+,0
1004379,M,51,4,B,3,0
1004380,F,21,1,C,1,0
1004381,M,64,4,B,3,1
1004382,M,40,18,C,3,1
1004384,M,41,0,B,0,1
1004386,M,37,5,B,1,0
1004387,F,44,4,B,0,0
1004388,M,50,3,B,2,1
1004389,M,50,4,C,1,0
1004390,M,60,0,B,2,0
1004393,M,32,4,C,1,0
1004395,M,63,6,C,4+,1
1004397,M,18,4,C,3,0
1004399,F,57,4,C,1,1
1004400,F,65,4,C,1,0
1004401,M,60,4,A,3,0
1004402,F,47,14,C,1,0
1004403,M,37,15,C,4+,0
1004404,M,56,1,B,1,0
1004405,M,35,14,A,4+,0
1004406,M,54,16,B,2,1
1004407,M,22,4,A,1,0
1004408,F,39,2,B,1,1
1004409,M,47,14,C,1,1
1004410,M,28,19,C,2,0
1004411,M,57,4,A,3,0
1004413,M,48,13,C,1,0
1004414,M,65,4,C,2,0
1004415,M,65,0,B,1,0
1004416,M,35,4,A,3,1
1004417,M,38,15,A,3,1
1004418,F,65,0,A,2,0
1004419,F,34,12,C,4+,0
1004420,M,58,15,C,3,1
1004422,M,22,5,A,1,1
1004423,M,39,4,C,1,0
1004425,M,30,7,B,1,0
1004426,M,54,17,C,4+,1
1004427,M,56,0,C,0,0
1004428,M,49,14,C,3,1
1004429,M,28,5,C,1,1
1004430,F,62,0,B,1,0
1004431,M,38,14,C,4+,0
1004432,M,60,12,C,1,0
1004433,M,19,0,B,1,1
1004434,F,33,7,A,1,0
1004435,M,59,7,C,1,0
1004436,M,19,12,C,1,0
1004437,F,31,5,B,1,0
1004438,M,62,0,C,2,0
1004439,M,48,6,C,2,0
1004440,M,18,1,C,1,1
1004442,M,37,15,B,1,1
1004443,M,22,2,C,1,1
1004444,F,48,12,C,1,0
1004445,M,65,3,A,4+,0
1004446,M,29,18,B,1,1
1004447,M,31,5,B,0,1
1004448,M,41,14,A,0,0
1004449,M,38,12,C,4+,1
1004450,M,35,15,A,1,1
1004451,M,24,14,B,2,1
1004452,F,38,7,B,2,1
1004453,M,59,0,C,3,0
1004454,M,20,20,C,1,0
1004455,M,36,7,B,1,0
1004456,F,64,2,C,4+,0
1004457,M,26,14,C,1,0
1004458,F,54,4,B,1,0
1004459,M,42,1,C,4+,0
1004460,M,53,14,C,4+,0
1004461,M,51,20,C,3,0
1004462,F,28,0,B,1,0
1004463,M,57,7,C,2,1
1004465,M,18,4,A,1,1
1004466,M,25,11,B,3,0
1004467,F,19,6,C,2,1
1004468,F,28,7,C,2,1
1004469,F,56,12,A,3,1
1004470,M,55,12,C,3,1
1004471,M,50,6,A,1,0
1004472,F,38,16,B,0,1
1004473,M,20,1,B,3,0
1004474,M,43,7,C,1,0
1004475,M,47,4,C,1,1
1004476,M,50,1,C,0,1
1004477,M,56,7,C,2,0
1004478,M,62,12,A,1,0
1004479,M,24,13,C,2,1
1004480,M,30,0,B,1,0
1004481,M,49,18,C,2,1
1004482,F,38,1,A,1,0
1004483,F,36,6,B,4+,0
1004484,F,25,17,C,1,0
1004485,M,26,4,C,1,0
1004486,M,29,8,C,1,0
1004487,M,49,7,C,1,0
1004488,M,23,7,B,1,0
1004489,M,57,4,B,1,0
1004490,M,18,5,B,1,0
1004491,M,63,4,C,3,0
1004492,M,54,13,C,1,0
1004493,F,52,10,A,1,0
1004494,M,27,0,C,2,1
1004495,M,64,4,C,1,1
1004496,M,19,2,C,4+,0
1004497,M,22,0,B,3,1
1004498,M,53,7,C,1,1
1004499,M,62,6,C,1,0
1004500,M,63,7,C,3,0
1004501,M,18,17,A,1,1
1004502,M,42,0,C,1,1
1004503,M,57,1,C,2,1
1004504,F,56,0,C,3,1
1004505,M,27,7,C,1,0
1004506,M,27,16,B,2,0
1004507,M,61,4,B,1,1
1004508,M,23,20,A,2,0
1004509,M,54,7,C,0,1
1004510,M,62,7,A,4+,1
1004511,M,24,7,C,2,0
1004512,M,24,1,C,1,1
1004513,M,55,0,C,0,1
1004514,M,57,3,C,2,1
1004515,M,50,13,C,1,0
1004516,M,31,4,C,1,1
1004517,F,60,1,A,0,1
1004518,M,32,0,C,4+,0
1004519,M,64,7,C,0,0
1004520,M,58,4,C,1,1
1004521,M,21,12,B,1,0
1004522,M,41,1,C,0,1
1004524,M,38,2,A,2,1
1004526,M,21,20,B,2,1
1004528,M,41,14,C,1,0
1004529,M,27,6,C,2,0
1004530,F,29,1,A,1,0
1004531,M,58,4,C,2,0
1004532,M,60,7,A,2,0
1004533,M,55,12,C,0,0
1004534,M,41,4,C,1,0
1004535,M,60,19,B,1,0
1004536,M,56,12,B,1,0
1004537,F,63,1,C,0,0
1004538,M,33,12,C,1,1
1004539,M,50,19,C,0,0
1004540,F,24,14,C,1,1
1004541,M,42,10,B,1,0
1004542,M,30,0,C,1,0
1004543,M,63,2,A,0,0
1004544,M,53,1,A,0,1
1004546,M,25,7,C,1,1
1004551,M,55,12,B,3,1
1004552,M,35,0,C,1,1
1004553,F,51,16,C,2,0
1004555,F,62,9,C,1,1
1004556,M,24,16,C,4+,0
1004557,M,47,14,A,3,0
1004558,M,39,14,C,1,0
1004560,M,38,0,C,1,0
1004561,F,56,9,C,2,1
1004562,M,48,10,A,1,1
1004563,F,29,6,A,0,1
1004565,M,30,14,C,1,1
1004566,M,29,17,C,1,0
1004567,M,45,4,A,0,0
1004568,F,33,4,B,2,1
1004569,M,46,0,C,2,0
1004571,M,27,7,C,2,1
1004572,F,22,10,C,0,0
1004573,M,61,16,C,1,1
1004574,M,28,4,A,1,1
1004575,F,19,10,C,2,0
1004576,F,42,7,C,4+,1
1004577,M,33,7,C,0,1
1004578,M,57,0,A,4+,0
1004579,F,52,4,B,1,1
1004580,F,32,13,C,0,1
1004581,M,51,1,C,2,1
1004582,F,56,0,A,4+,1
1004583,M,65,1,C,4+,1
1004584,F,24,0,C,1,0
1004585,M,24,7,C,3,0
1004586,M,28,4,C,4+,0
1004587,M,26,14,C,0,1
1004589,M,28,17,A,0,0
1004590,F,33,20,A,4+,0
1004591,M,35,15,A,3,0
1004592,M,36,4,A,3,0
1004593,F,65,1,B,0,1
1004594,M,30,16,B,2,0
1004595,M,26,18,C,4+,1
1004596,F,29,4,B,1,0
1004597,F,53,4,B,1,1
1004598,F,37,3,C,0,1
1004599,F,60,0,C,0,1
1004600,M,54,0,C,2,1
1004601,M,32,14,C,0,0
1004602,M,45,7,B,2,0
1004603,F,35,2,C,2,1
1004604,M,53,15,C,1,1
1004606,F,37,10,B,2,0
1004607,M,57,0,B,4+,0
1004608,F,42,0,B,3,0
1004609,F,62,4,B,0,0
1004610,F,18,4,B,1,0
1004611,F,57,4,A,2,0
1004613,M,38,12,C,4+,0
1004615,M,37,17,C,1,1
1004617,F,45,6,C,0,0
1004618,M,21,14,B,1,1
1004619,F,42,1,B,4+,1
1004620,F,52,17,B,1,1
1004621,M,26,4,C,2,1
1004622,M,63,12,C,0,0
1004623,M,25,16,B,0,0
1004624,M,57,12,C,2,0
1004625,M,40,7,C,0,0
1004626,M,18,14,B,4+,0
1004627,M,47,1,C,1,1
1004629,F,29,4,C,2,0
1004630,F,60,4,C,1,1
1004631,M,43,4,A,1,0
1004632,M,29,0,C,0,0
1004633,M,27,0,B,1,0
1004634,M,39,20,B,1,1
1004635,M,32,4,B,2,0
1004636,M,58,2,B,2,1
1004637,F,38,9,B,0,1
1004638,M,34,4,B,1,0
1004639,M,57,11,B,2,0
1004640,M,24,4,B,0,1
1004641,M,47,7,C,1,0
1004643,M,51,0,A,0,0
1004644,M,23,1,C,4+,0
1004645,F,19,6,C,1,1
1004646,F,28,6,B,2,0
1004647,M,45,20,B,1,1
1004648,M,49,4,C,4+,0
1004649,M,44,13,A,2,1
1004650,M,45,7,C,2,1
1004651,F,42,0,B,4+,0
1004652,F,61,7,B,1,0
1004653,M,55,12,B,3,1
1004654,M,22,20,C,3,0
1004655,F,60,1,A,3,0
1004656,M,63,17,B,4+,0
1004658,M,62,4,B,3,1
1004659,F,63,14,C,0,0
1004660,F,41,4,B,2,0
1004661,M,24,15,B,4+,1
1004662,F,59,4,B,1,1
1004663,M,54,4,A,0,0
1004665,M,31,2,C,4+,0
1004666,M,42,1,A,1,1
1004667,M,54,14,A,1,0
1004668,M,23,14,C,0,1
1004669,M,22,7,C,0,0
1004670,M,52,5,C,2,0
1004671,M,19,12,A,2,0
1004672,M,41,13,B,4+,0
1004673,M,27,16,B,2,1
1004674,F,51,7,C,1,1
1004675,F,63,4,A,2,0
1004676,M,33,14,C,2,1
1004677,M,65,6,C,1,1
1004678,M,46,2,A,1,0
1004679,M,64,13,C,4+,1
1004680,M,48,0,B,3,1
1004681,F,38,15,C,2,0
1004682,M,42,7,B,3,1
1004683,M,48,0,C,0,0
1004685,M,45,1,B,2,1
1004686,M,47,1,C,2,0
1004687,M,55,14,C,0,0
1004688,M,40,9,C,3,1
1004689,M,44,12,B,1,0
1004690,F,54,10,C,3,0
1004691,F,24,17,B,2,1
1004692,F,24,7,C,3,0
1004693,M,63,1,A,1,0
1004694,M,50,7,C,3,1
1004695,M,43,18,C,4+,0
1004697,M,62,10,C,4+,0
1004698,F,28,6,B,2,1
1004699,F,29,0,C,4+,0
1004701,M,27,17,C,1,1
1004702,M,25,11,C,0,0
1004704,M,33,20,C,1,0
1004705,F,27,0,C,0,1
1004706,M,54,14,B,4+,1
1004707,M,54,0,C,4+,0
1004708,M,35,0,B,3,0
1004709,M,64,0,C,3,0
1004710,F,31,16,B,2,0
1004711,M,43,17,C,1,1
1004713,M,42,17,C,1,0
1004714,M,28,1,A,1,1
1004715,M,19,2,B,3,0
1004717,M,61,17,C,4+,1
1004718,M,61,7,C,1,1
1004719,F,29,9,C,4+,0
1004721,M,46,11,B,0,0
1004722,M,34,12,B,1,0
1004724,F,55,6,C,1,1
1004725,M,60,5,A,2,0
1004726,F,51,16,C,2,1
1004727,F,55,0,C,3,0
1004728,M,28,19,B,3,0
1004729,M,43,16,C,1,1
1004730,M,46,11,C,0,1
1004731,M,28,17,B,1,1
1004732,M,58,14,B,2,1
1004733,M,25,18,C,1,0
1004734,M,38,1,B,1,1
1004735,M,25,3,C,3,0
1004736,M,57,20,A,1,1
1004737,M,53,16,C,1,0
1004738,M,39,1,C,1,0
1004739,M,33,3,C,2,0
1004740,F,57,3,C,3,0
1004742,M,21,3,A,2,0
1004743,M,19,13,C,2,1
1004744,M,31,15,C,1,0
1004745,F,51,4,C,4+,0
1004746,M,51,1,C,3,1
1004747,M,19,4,C,1,0
1004748,M,20,16,B,3,0
1004749,M,32,0,C,1,1
1004750,F,20,0,A,2,0
1004751,M,51,15,C,1,0
1004753,M,40,1,C,0,1
1004755,F,51,7,C,2,0
1004756,M,29,16,C,4+,0
1004757,M,26,17,C,1,0
1004759,F,44,0,C,1,1
1004760,M,53,17,C,1,0
1004761,M,22,15,C,1,0
1004762,F,31,14,A,0,1
1004763,M,21,11,C,2,0
1004764,M,25,10,C,0,0
1004765,F,22,16,B,3,1
1004766,M,62,16,A,3,0
1004768,M,40,4,A,1,1
1004769,M,50,1,C,1,0
1004770,F,56,7,B,1,0
1004771,F,36,4,A,0,0
1004772,M,20,17,C,2,0
1004773,M,38,1,C,4+,1
1004774,M,29,14,C,4+,1
1004776,F,24,3,C,1,1
1004778,M,23,0,C,1,1
1004779,M,30,3,C,2,1
1004780,M,32,12,A,3,0
1004781,F,62,6,C,1,1
1004782,M,28,1,C,2,1
1004783,M,41,0,A,4+,0
1004784,F,31,6,A,1,0
1004785,F,28,14,A,0,1
1004786,M,59,6,B,1,1
1004787,M,64,11,C,1,0
1004788,M,61,7,B,4+,0
1004789,M,45,2,A,0,0
1004790,F,49,2,A,4+,1
1004791,M,42,4,A,2,0
1004792,F,63,7,B,2,0
1004793,F,51,6,B,2,1
1004794,F,46,0,C,0,0
1004795,M,51,16,C,1,0
1004796,M,56,7,A,4+,1
1004797,F,20,17,C,4+,1
1004798,M,36,1,C,4+,0
1004799,F,63,4,C,1,0
1004800,M,62,4,A,1,0
1004801,M,60,4,C,3,0
1004802,M,62,1,B,3,1
1004803,F,46,16,B,4+,0
1004804,F,65,1,B,0,0
1004806,M,24,17,C,2,0
1004807,M,23,2,A,1,0
1004808,M,63,0,A,1,1
1004809,F,36,4,C,1,1
1004810,M,60,12,B,0,0
1004811,M,32,1,C,1,1
1004812,M,18,14,C,2,0
1004813,F,39,9,C,3,1
1004814,M,65,14,B,1,0
1004815,F,31,18,C,0,1
1004817,M,46,1,C,1,0
1004819,M,42,18,B,1,0
1004820,M,42,11,C,3,1
1004821,M,62,19,C,1,0
1004822,F,20,0,B,4+,0
1004823,M,53,4,B,0,1
1004824,M,21,7,C,2,0
1004826,M,47,12,C,1,1
1004827,M,23,0,C,0,1
1004828,F,42,20,B,1,0
1004829,M,47,0,B,2,0
1004830,M,53,10,C,0,0
1004831,F,62,1,C,1,0
1004832,M,38,14,C,1,0
1004833,M,34,16,C,4+,0
1004834,F,36,9,C,1,1
1004836,F,54,16,C,3,1
1004837,M,62,5,B,2,0
1004838,M,62,1,C,1,1
1004840,F,26,6,C,3,1
1004841,M,47,12,A,4+,0
1004842,F,29,1,C,1,0
1004843,M,58,1,C,2,0
1004845,F,51,1,B,3,0
1004846,F,18,2,C,0,0
1004847,M,32,12,B,3,0
1004848,F,54,6,C,3,0
1004849,F,43,4,B,1,0
1004852,M,45,0,C,3,1
1004853,M,29,7,C,2,0
1004854,F,52,13,C,4+,1
1004855,M,46,12,B,1,0
1004856,M,30,7,A,1,0
1004857,M,24,14,C,0,0
1004858,M,65,1,C,2,0
1004859,F,26,14,C,2,0
1004860,M,56,2,A,2,0
1004861,M,32,4,C,1,0
1004862,M,48,0,C,0,0
1004863,F,25,9,C,4+,0
1004865,F,28,14,C,1,1
1004866,M,41,12,C,2,1
1004867,M,65,16,A,3,0
1004868,M,30,17,C,1,1
1004869,F,59,6,C,3,1
1004870,F,62,3,C,1,1
1004873,M,40,11,C,1,1
1004874,F,41,4,C,3,0
1004875,M,45,0,C,2,0
1004877,M,59,4,B,2,0
1004878,M,22,4,B,4+,1
1004879,M,36,3,A,2,0
1004880,F,39,9,C,3,0
1004881,M,61,16,A,3,1
1004882,M,28,11,B,2,1
1004883,F,36,10,C,1,0
1004884,M,58,14,B,1,0
1004886,F,26,17,C,0,1
1004887,M,26,2,B,1,1
1004888,F,58,0,B,4+,0
1004889,M,28,4,C,3,0
1004890,F,26,1,C,1,0
1004891,M,41,17,C,4+,1
1004892,M,20,12,A,1,0
